NOMREG	NOMDEP	DATEAPPELLATION	FERME	ANNREOUV	ANNEXE	NOM DU MUSEE	ADR	CP	VILLE	SITWEB	FERMETURE ANNUELLE	PERIODE OUVERTURE	JOURS NOCTURNES
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée Portuaire	"Entrepôt des Tabacs 9, Quai de la Citadelle"	59140	DUNKERQUE	www.museeportuaire.fr	"1er janvier, la veille du Mardi Gras, le 1er mai et le 25 décembre"	"Musée à quai ouvert de 10h à 12h45 et de 13h30 à 18h, en juillet-août tous les jours de 10h à 18h.  Le Musée à flot est ouvert le dimanche après-midi et pendant les vacances scolaires"	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée des Beaux-Arts	Place du Général de Gaulle B.P. 4212	59378	DUNKERQUE CEDEX	http://www.musenor.com/gm/dunker1.htm	"1er janvier, dimanche & lundi après-midi précédent mardi gras, 1er mai, 15 août, 1er novembre, 24  et 31 am et 25 décembre"	Ouvert du mercredi au lundi de 10h à 12h15 et de 14h à 18h	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée Municipal d'Escaudain	Rue Paul Bert	59124	ESCAUDAIN	http//clec.free.fr		"Ouvert le dimanche de 10h à 12h, et le premier dimanche du mois de 15h à 17h"	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Ecomusée de la Région	Place Maria Blondeau B.P. 65	59612	FOURMIES CEDEX	www.ecomusee-avesnois.fr	Du 15 décembre  au 31 janvier	"Ouvert de février à novembre du mardi au vendredi de 9h à 12h et de 14h à 18h, week-end et jours fériés de 14h30 à 18h30"	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée du Dessin et de l'Estampe Originale	Château Arsenal Place Charles Valentin	59820	GRAVELINES	www.ville-gravelines.fr	"1er mai, le 1er novembre et du 24 décembre au 1er janvier inclus"	"Ouvert du lundi, mercredi au vendredi de 14h à 17h, le week-end et jours fériés de 15h à 18h du 1er septembre au 30 juin et en juillet-août le lundi, mercredi au vendredi de 14h à 18h, le week-end et jours fériés de 10h à 12h et de 15h à 18h"	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée Municipal d'Hazebrouck	Ancien Couvent des Augustins Place Georges Degroote	59190	HAZEBROUCK	site de la ville		"Ouvert mercredi, jeudi, samedi de 10h à 12h et 14h à 17h et le dimanche de 10h à 12h et 15h à 18h. Accueil de groupes les autres jours sur réservation"	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON	février 2002		Musée Départemental Matisse	Palais Fénelon	59360	LE CATEAU-CAMBRESIS	www.cg59.fr ou www.tourisme-lecateau.fr/museematisse	"1er janvier, 1er novembre, 25 décembre"	Ouvert du mercredi au lundi de 10h à 18h	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée de la Mine - Centre Historique Minier	Fosse Delloye B.P. 39	59287	LEWARDE	www.chm-lewarde.com	"Janvier, 1er mai, 25 décembre"	"Ouvert de novembre à février du lundi au samedi de 13h à 19h, dimanche, vacances scolaires et jours fériés de 10h à 19h, de mars à mi-novembre tous les jours de 9h à 19h30. Accueil des groupes à partir de 8h sur réservation."	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée d'Histoire Naturelle et de Géologie	"19, rue de Bruxelles"	59000	LILLE	www.mairie-lille.fr		Ouvert en semaine de 9h à 12h et de 14h à 17h et le dimanche et jours fériés de 10h à 17h	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée de l'Hospice Comtesse	"32, Rue de la Monnaie"	59800	LILLE	www.mairie-lille.fr ou http://www.pba-lille.fr/spip.php?article167		"Ouvert lundi de 14h à 18h, mercredi au dimanche de 10h à 12h30 et de 14h à 18h"	
NORD-PAS-DE-CALAIS	NORD	06/01/2002	NON	juin 1997		Palais des Beaux-Arts de Lille	"18, bis rue de Valmy"	59000	LILLE	www.pba-lille.fr ou site de la mairie http://www.mairie-lille.fr	"1er janvier, 1er mai, 14 juillet 1er week-end de septembre (braderie de Lille), 1er novembre, 25 décembre"	"Ouvert le lundi de 14h à 18h, mercredi à dimanche de 10h à 18h"	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée d'Histoire Locale de Marchiennes	Rue Corbineau	59870	MARCHIENNES	www.officedetourismemarchiennes.fr		"Ouvert du mercredi au samedi de 14h à 17h d'avril à fin septembre, le 1er dimanche du mois visite à 15h30. Visite de groupes toute l'année sur réservation."	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	OUI	non prévue		Musée Henri Boez	Hôtel de ville BP 269	59607	MAUBEUGE Cedex	www.musenor.com			
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON	2001		La Piscine - Musée d'Art et d'Industrie André Diligent	"24, rue des Champs"	59100	ROUBAIX	www.roubaix-lapiscine.com	"1er janvier, 1er mai, jeudi de l'Ascension, 14 juillet, 15 août, 1er novembre, 25 décembre"	"Ouvert du mardi au jeudi de 11h à 18h, vendredi de 11h à 20h, samedi et dimanche de 13h à 18h"	Vendredi jusqu'à 20h
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée Municipal	Tour Abbatiale Grand- Place	59230	SAINT-AMAND-LES-EAUX	Site de la ville		"Ouvert du 1er octobre au 31 mars, tous les jours, de 14h à 17h ; samedi, dimanche et jour férié de 10h à 12h30 et de 14h à 17h. Du 1er avril au 30 septembre, tous les jours, de 14h à 17h ; samedi, dimanche et jour férié de 10h à 12h30 et de 15h à 18h"	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			Musée-Atelier du Verre	"1, Rue du général de Gaulle B.P. 2"	59216	SARS-POTERIES	site du département - www.nordmag.com	"1er janvier, 1er mai et 25 décembre"	Ouvert du mercredi au lundi de 10h à 12h30 et de 13h30 à 18h	
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON			MUba Eugène Leroy/Tourcoing	"2, Rue Paul Doumer"	59200	TOURCOING	www.muba-tourcoing.fr/	"1er janvier, dimanche et lundi de Pâques, 1er et 8 mai, jeudi de l'Ascension, dimanche et lundi de Pentecôte, 14 juillet, dernier lundi de juillet (Foire de Tourcoing), 15 août, Saint Louis (lundi braderie de Lille), 1er et 11 novembre, 25 décembre"	Ouvert du mercredi au lundi de  13h à 18h	
NORD-PAS-DE-CALAIS	NORD	06/01/2002	NON	1995		Musée des Beaux-Arts	Boulevard Watteau	59300	VALENCIENNES	www.valenciennes.fr(culture/musee)	"1er janvier, 1er mai, 25 décembre, le lundi suivant le 2ème dimanche de septembre"	"Ouvert du mercredi au dimanche de 10h à 18h, le jeudi jusqu'à 20h, le lundi uniquement pour les groupes sur réservation"	Jeudi jusqu'à 20h
NORD-PAS-DE-CALAIS	NORD	01/02/2003	NON	Automne 2009		LAM - Lille Métropole Musée d'Art Moderne d'Art Contemporain et d'Art Brut	"1, Allée du Musée"	59650	VILLENEUVE-D'ASCQ	www.musee-lam.fr	"1er janvier, 1er mai, 25 décembre"	Ouvert du mardi au dimanche de 10h à 18h	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	06/01/2002	NON			Musée des Beaux-Arts	"Ancienne Abbaye Saint-Vaast 22, Rue Paul Doumer"	62000	ARRAS	www.musenor.org ou www.arras.fr/culture/musee-des-beaux-arts.html	"1er janvier, 1er mai, 1er novembre, 25 décembre"	Ouvert du mercredi au lundi de 11h à 18h pour les individuels et pour les groupes de 9h30 à 18h. Samedi dimanche et jours fériés de 9h30 à 18h pour tous	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	05/04/2002	NON	24 mars 2002		Musée Communautaire Opale-Sud	"60, Rue de l'Impératrice"	62600	BERCK-SUR-MER	www.opale-sud.com	"1er janvier, 1er mai, 25 décembre"	"Ouvert du 1er septembre au 30 juin, le lundi de 15h à 18h, du mercredi au dimanche de 10h à 12h et de 15h à 18h, et en juillet-août du mercredi au lundi de 10h à 12h30 et de 14h à 18h"	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	OUI	?		Musée Régional d'Ethnologie	"211, avenue Kennedy"	62400	BETHUNE	Site de la ville	Jours fériés	"Musée en restructuration, ouverture du lieu d'exposition en fonction de l'expositio du lundi au dimanche de 14h à 18h. Locaux administratifs et centre de documentation (accessible sur rendez-vous) ouvert tous les jours du lundi au vendredi de 9h à 17h"	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON	17 mai 2005		Château-Musée de Boulogne-Sur-Mer	Rue de Bernet	62200	BOULOGNE-SUR-MER	www.ville-boulogne-sur-mer.fr/château-musee ou  musenor	Entre Noël et le jour de l'an -  1er mai	"Ouvert de 10h à 12h30 et de 14h à 17h30, le dimanche de 10 h à 12h30 et de 14h30 à 18h"	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	OUI	?		Muséum d'Histoire Naturelle	"115, Boulevard Eurvin"	62317	BOULOGNE-SUR-MER				
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON			Musée des Beaux-Arts et de la Dentelle	"25, rue Richelieu"	62100	CALAIS	www.musee.calais.fr	Jours fériés	"Ouvert du 2 novembre au 31 mars du mardi au samedi de 10h à 12h et de 14h à 17h, le dimanche de 14h à 17h et du 1er avril au 31 octobre du mardi au samedi de 10h à 12h et de 14h à 18h, le dimanche de 14h à 18h"	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON	12 octobre 2012		Musée de la Céramique	Rue Jean Macé B.P. 107	62240	DESVRES	www.musee-ceramique-desvres.com	"25 décembre, 1er janvier"	"Ouvert du mardi au dimanche et jours fériés de novembre à février de 14h à 17h30, de mars à octobre du mardi au samedi de 10h à 12h30 et de 14h à 18h, le dimanche et jours fériés de 14h à 18h, en juillet-août du mardi ausamedi de 10h à 18h30 et dimanche e"	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON			Musée Quentovic	"8, Place du Général de Gaulle"	62630	ETAPLES-SUR-MER	www.musee-quentovic.fr/		"Ouvert de janvier à juin et de septembre à décembre du mercredi au samedi de 14h à 17h, le dimanche de 14h30 à 17h30 et en juillet-août du mercredi au samedi de 10h à 12h et de 14h à 18h, le dimanche de 10h à 12h et de 14h30 à 18h30"	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON			Musée d'Histoire et d'Archéologie	"50, rue André Deprez"	62440	HARNES	Site de la ville : www.ville-harnes.fr/Patrimoine		Ouvert le mercredi de 10h à 12h et de 15h à 18h et le samedi de 15h à 18h. Ouvert pour les groupes tous les jours sur rendez-vous	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON			Musée Municipal	Avenue du Golf	62520	LE TOUQUET-PARIS-PLAGE	www.letouquet.com ou http://www.letouquet-musee.com/	Jours fériés	Ouvert du mercredi au lundi de 10h à 12h et de 14h à 18h. En juillet-août de 10h à 12h30 et de 14h à 18h30	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS		NON	12/12/2012		Louvre-Lens	Rue Paul Bert B.P. 11	62301	LENS	www.louvrelens.fr	1er mai	Ouvert du mercredi au lundi de 10h à 18h	Ouvert jusqu'à 22h le premier vendredi de chaque mois de septembre à juin
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON			Musée d'Art et d'Histoire Roger Rodière	Hôtel Saint-Walloy	62170	MONTREUIL-SUR-MER	www.2p2m.org	"11 novembre, 23 décembre au 1er février"	Ouvert du mercredi au lundi en février de 14h à 17h en mars avril de 10h à 12h et de 14h à 17h et de mai à septembre de 10h à 12h et de 14h à 18h et d'octobre à décembre de 14h à 17h	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON	2004		Musée de l'Hôtel Sandelin	"14, Rue Carnot"	62500	SAINT-OMER	www.musees-ville-saint-omer.com	Jours fériés	"Ouvert du mercredi au dimanche de 10h à 12h et de 14h à 18h, un jeudi par mois jusqu'à 20h, ouverture le lundi aux scolaires uniquement sur réservation"	1 jeudi/mois jusqu'à 20h
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	OUI	inconnue		Musée Henri Dupuis	"9, Rue Henri Dupuis"	62500	SAINT-OMER	m3.dnsalias.com/sandelin - http://www.musenor.com/Les-Musees/Saint-Omer-Musee-Henri-Dupuis			
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON			Musée Municipal Bruno Danvin	Hôtel de Ville B.P. 40109	62166	SAINT-POL-SUR-TERNOISE Cedex	Site de la ville www.ville-saintpolsurternoise.fr/		"Ouvert le lundi de 11h à 13h, le mercredi et samedi de 15h à 18h, dimanche de 11h à 12h30 et de 15h à 18h"	
NORD-PAS-DE-CALAIS	PAS-DE-CALAIS	01/02/2003	NON			Musée Jean-Charles Cazin	"84, Grand' Place Foch"	62830	SAMER	site de la ville - www.villesamer.fr		Ouvert du lundi au vendredi de 9h à12h et de 14h à 17h et le samedi de 9h à12h	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée du Débarquement	Place du 6 Juin	14117	ARROMANCHES	www.musee-arromanches.fr	"Janvier et 24, 25, 26 et 31 décembre"	"Ouvert tous les jours de février à décembre. Février, novembre et décembre de 10h à 12h30 et de 13h30 à 17h, mars et octobre de 9h30 à 12h30 et de 13h30 à 17h30, avril de 9h à 12h30 et de 13h30 à 18h, mai, juin à août de 9h à 19h, septembre de 9h à 18h. W"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	OUI	Mars 2013		Musée d'Art et d'Histoire Baron Gérard	37 rue du Bienvenu	14400	BAYEUX	www.bayeuxmuseum.com/mahb.html	Du 6 janvier au 16 février (2014)	Ouvert tous les jours du 16 février au 30 avril et du 1er octobre au 31 décembre de 10h à 12h30 et de 14h à 18h et du 1ermai au 30 septembre de 9h30 à 18h30	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	OUI	Inconnue		Musée Langlois	"Mairie 13, rue du Paradis"	14950	BEAUMONT-EN-AUGE				
NORMANDIE (BASSE)	CALVADOS	06/01/2002	OUI			Musée de la Poste et des Techniques de communication	"52, Rue Saint-Pierre"	14000	CAEN	www.caen.fr/museedelaposte/	Jours fériés	Ouvert toute l'année du mardi au samedi	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	OUI	Non prévue		Musée de la Société des Antiquaires		14000	CAEN				
NORMANDIE (BASSE)	CALVADOS	06/01/2002	NON			Musée de Normandie	Le Château	14000	CAEN	www.musee-de-normandie.eu	"1er janvier, dimanche de Pâques, 1er mai, Ascension, 1er novembre, 25 décembre"	"Ouvert du 1er novembre au 31 mai du mercredi au lundi de 9h30 à 18h, tous les jours les autres mois de 9h30 à 18h"	
NORMANDIE (BASSE)	CALVADOS	06/01/2002	NON			Musée des Beaux-Arts	Le Château	14000	CAEN	www.mba.caen.fr	"1er janvier, dimanche de Pâques, 1er mai, Jeudi de l'Ascension, 1er novembre, 25 décembre"	Ouvert du mercredi au lundi de 9h30 à 18h	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Mémorial de Caen	Esplanade Dwight Eisenhower B.P. 6261	14066	CAEN Cedex	www.memorial.caen.fr	"1er janvier, du 4 au 26 janvier 2009, 25 décembre"	Ouvert tous les jours de 9h à 19h	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée d'Initiation à la Nature	Enceinte de l'Hôtel de ville	14027	CAEN Cedex	http://cpievdo.fr/cpie-presentation-environnement/musee-d-initiation-a-la-nature - site de la région		"Ouvert le mercredi toute l'année de 14h à 18h, et de Pâque à la Toussaint du lundi au vendredi de 14h à 18h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée d'Ethnographie et d'Arts Populaires et Musée de la Marine	Musée du Vieux Honfleur B.P. 60082	14603	HONFLEUR	Site de la ville	"30 novembre au 12 février 2010, 1er mai"	"Ouvert du 13 février au 31 mars et du 1er octobre au 30 novembre du mardi au vendredi de 14h30 à 17h30, samedi, dimanche de 10h à 12h et de 14h30 à 17h30, du 1er avril au 30 septembre du mardi au dimanche de 10h à 12h et de 14h à 18h30"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée Eugène Boudin	Place Erik-Satie B.P. 80049	14602	HONFLEUR cedex	www.musees-honfleur.fr - www.ville-honfleur.fr	"1er mai, 14 juillet et 25 décembre"	"Ouvert du 10 février au 14 mars et du 1er octobre au 31 décembre 2012 le lundi et du mercredi au vendredi de 14h30 à 17h30, le week-end de 10h à 12h et de 14h30 à 17h30, du 7 juillet au 30 septembre tous les jours de 10h à 12h et de 14h à 18h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée de la Mine	Rue de la Fosse Frandemiche	14330	LE MOLAY-LITTRY	www.ville-molay-littry.fr	15 Décembre au 15 janvier	Ouvert le 1er jeudi d'avril au dernier dimanche de septembre de 10h à 12h et de 14h à 18h du mardi au dimanche. Accueil des groupes sur rendez-vous	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée de la Meunerie - Moulin de Marcy	Moulin de Marcy	14330	LE MOLAY-LITTRY	www.ville-molay-littry.fr	Décembre et janvier	Ouvert du 1er jeudi d'avril au dernier dimanche de septembre de 10h à 12h et de 14h à 18h. Accueil des groupes sur rendez-vous	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	OUI	Juin 2013		Musée d'Art et d'Histoire de Lisieux	"38, Boulevard Pasteur"	14100	LISIEUX	www.ville-lisieux.fr/23-Musee-d-Art-et-d-Histoire.html	"1er janvier, 1er mai, 25 décembre"	"Ouvert du lundi au vendredi de 14h à 18h (de 13h à 18h en juillet et août), le samedi et dimanche de 11h à 13h et de 14h à 18h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Château de Saint-Germain de Livet	"Pôle Muséal Lisieux Pays d'Auge 38, Boulevard Louis Pasteur - B.P. 26020"	14106	LISIEUX Cedex	www.lintercom.fr	"1er mai, du 1er décembre au 31 janvier, et du 1er octobre au 15 octobre"	"Ouvert du mercredi au lundi de février à juin, septembre et du 15 au 31 octobre de 11h à 18h, en juillet-août tous les jours de 10h à 19h, en novembre samedi et dimanche de 14h à 18h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée Municipal	"107, rue Grande"	14290	ORBEC	site de la mairie - http://www.mairie-orbec.fr	Janvier à mars	"Ouvert en avril samedi et dimanche de 10h à 12h30 et de 15h à 18h, de mai à octobre du mercredi au dimanche de 10h à 12h30 et de 15h à 18h, en novembre et décembre suivant les expositions du mercredi au dimanche de 10h à 12h30 et de 15h à 18h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON	12 mars 2011		Musée du Château	Château de Pontécoulant	14110	PONTECOULANT	www.condeintercom.fr	Mi-novembre à mi-mars	Ouvert de la mi-mars à la mi-novembre tous les jours de 10h à 12h30 et de 14h à 18h	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée des Techniques Fromagères	Rue Saint Benoît	14170	SAINT-PIERRE-SUR-DIVES		Jours fériés	"Ouvert du 15 octobre au 15 avril du lundi au vendredi de 9h30 à 12h30 et de 13h30 à 17h30, du 16 avril au 14 octobre du lundi au vendredi de 9h30 à 12h30 et de 13h30 à 18h, le samedi de 10h30 à 12h30 et de 14h à 17h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON	Ouvert		Musée de la Bataille de Tilly-Sur-Seulles 1944	Chapelle Notre Dame du Val	14250	TILLY-SUR-SEULLES	museetilly.free.fr ou www.tilly1944.fr		"Ouvert du 1er Mai au 30 Septembre, tous les Week-ends et jours fériés de 10 h à 12 h et 14 h à 18 h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée de Trouville - Villa Montebello	"64, Rue du Général Leclerc"	14360	TROUVILLE-SUR-MER	www.trouville.fr/pages/03maville/culture.html		"Ouvert du 24 mars au 30 juin et du 1er au 30 septembre dumercredi au lundi de 14h à 17h30, les vacances, week-ends et jours fériés de 11h à 13h et de 14h à 17h30, du 1er juillet au 31 août de 11h à 13h et de 14h à 18h du mercredi au lundi"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée et Sites archéologiques de Vieux-la-Romaine	"13, Chemin Haussé"	14930	VIEUX	Site du conseil général	"1er mai, 1er & 11 nov,embre, 25 décembre, 1er janvier"	"Ouvert de janvier à juin et de septembre à décembre le lundi, mardi, jeudi, vendredi de 9h à 17h, samedi, dimanche de 10h à 18h, en juillet-août tous les jours de 10h à 18h"	
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Paléospace	Avenue Jean Moulin B.P. 6	14640	VILLERS-SUR-MER	www.paleospace-villers.fr	"Janvier, février et entre les vacances scolaires, 25 décembre"	"Ouvert de février à mars, en avril et octobre du mercredi au dimanche de 10h à 18h, en mai et juin de 10h à 18h, en juillet-août de 10h à 19h, en novembre et décembre uniquement le week-end de 10h à 18h en septembre de 10h à 18h"	"jusqu'à 22h les 26/07, 09/08 et 23/08"
NORMANDIE (BASSE)	CALVADOS	01/02/2003	NON			Musée Municipal	"2, Place Sainte-Anne B.P. 62"	14502	VIRE Cedex 02	http://www.cc-vire.fr/web/le_musee.html		"Ouvert samedi, dimanche de 10h à 12h30 et de 14h à 18h, mercredi, jeudi, vendredi (le matin sur rdv) de 14h à 18h. En juillet/août du mercredi au dimanche de 10h à 12h30 et de 14h à 18h."	
NORMANDIE (BASSE)	MANCHE	01/02/2003	NON			Musée Municipal d'Avranches	Place Jean de Saint Avit	50300	AVRANCHES			Ouvert de juin à septembre tous les jours de 10h à 12h30 et de 14h à 18h	
NORMANDIE (BASSE)	MANCHE	01/02/2003	NON			Maison de la Pomme et de la Poire	La Logeraie	50720	BARENTON	www.parc-naturel-normandie-maine.fr ou www.musees-basse-normandie.fr	Novembre à mars	Ouvert tous les jours du 1er avril au 15 octobre de 10h à 12h (12h30 l'été) et de 14h à 18h (18h30 l'été)	
NORMANDIE (BASSE)	MANCHE	01/02/2003	NON			Musée du Vieux Château	Place de la Mairie	50260	BRICQUEBEC	www.mairie-bricquebec.fr/		Ouvert du 1er juillet au 31 août du mercredi au lundi	
